## 【113 學年度第 1 學期版本】
113.11.12 113 學年度第 1 學期學分學程會議通過
113.12.12 第 182 次教務會議通過

### 核心課程

| 開課單位 | 課程名稱 | 學分數 | 備註 |
| 中文系 | 臺灣古典文學概論 | 3 | 古典文化與創意課程至少3學分 |
| 中文系 | 陶淵明詩文選讀 | 3 | 古典文化與創意課程至少3學分 |
| 中文系 | 李商隱詩 | 3 | 古典文化與創意課程至少3學分 |
| 中文系 | 當代戲曲（一） | 3 | 古典文化與創意課程至少3學分 |
| 中文系 | 當代戲曲（二） | 3 | 古典文化與創意課程至少3學分 |
| 中文系 | 現代詩選與寫作 | 3 | 現代文學與寫作課程至少3學分 |
| 中文系 | 現代散文選與寫作 | 3 | 現代文學與寫作課程至少3學分 |
| 中文系 | 現代小說選與寫作（一） | 3 | 現代文學與寫作課程至少3學分 |
| 中文系 | 現代小說選與寫作（二） | 3 | 現代文學與寫作課程至少3學分 |
| 中文系 | 晚清到當代華文科幻小說 | 3 | 現代文學與寫作課程至少3學分 |
| 中文系 | 中外文學經典選讀（一） | 3 | 現代文學與寫作課程至少3學分 |
| 中文系 | 中外文學經典選讀（二） | 3 | 現代文學與寫作課程至少3學分 |
| 中文系 | 華文文學與性別文化（一） | 3 | 現代文學與寫作課程至少3學分 |
| 中文系 | 華文文學與性別文化（二） | 3 | 現代文學與寫作課程至少3學分 |
| 中文系 | 現代文學與影像轉譯 | 3 | 現代文學與寫作課程至少3學分 |
| 社會系 | 閱讀與寫作 | 3 | 現代文學與寫作課程至少3學分 |
| 劇藝系 | 劇本創作（一） | 3 | 現代文學與寫作課程至少3學分 |
| 劇藝系 | 劇本創作（二） | 3 | 現代文學與寫作課程至少3學分 |
| 中文系 | 地方敘事與數位遊戲設計 | 3 | 跨域實作應用課程至少6學分 |
| 中文系 | 地方文化典藏與報導應用 | 3 | 跨域實作應用課程至少6學分 |
| 中文系 | 中文之路專題製作 | 3 | 跨域實作應用課程至少6學分 |
| 中文系 | 主題策展規畫與實踐 | 3 | 跨域實作應用課程至少6學分 |
| 中文系 | 臺灣語言踏查之旅 | 3 | 跨域實作應用課程至少6學分 |
| 博雅向度一 | 紀錄片與台灣社會 | 3 | 跨域實作應用課程至少6學分 |
| 博雅向度一 | 紀錄片企劃與製作 | 3 | 跨域實作應用課程至少6學分 |
| 博雅向度三 | 地方文化採集與應用 | 3 | 跨域實作應用課程至少6學分 |
| 博雅向度四 | 故事創意與數位繪本 | 2 | 跨域實作應用課程至少6學分 |
| 博雅向度四 | 用影像說故事：探索科技、環境與社會 | 2 | 跨域實作應用課程至少6學分 |
| 博雅向度四 | 探尋建築工藝中的高雄故事 | 3 | 跨域實作應用課程至少6學分 |
| 跨院選修 | 音樂故事劇場 | 3 | 跨域實作應用課程至少6學分 |
| 跨院選修 | 當代台灣的人文視野與創意下的社會實踐 | 3 | 跨域實作應用課程至少6學分 |
| 跨院選修 | 創造力與社會創新 | 3 | 跨域實作應用課程至少6學分 |
| 劇藝系 | 音樂劇表演與製作 | 3 | 跨域實作應用課程至少6學分 |

> 總學分數：至少 21 學分

**備註：**
1. 【整合學程】課程規劃至少 21 學分。
2. 【整合學程】學生所修習之學程課程中，至少應有 6 學分不屬於學生本系所、雙主修及輔系之課程。
3. ※修習學程適用之課程規劃表請依核准修習學年期版本為主。
