## 【114 學年度第 1 學期版本】
114.11.4 114 學年度第 1 學期學分學程會議通過；114.12.9 第 186 次教務會議通過

### 核心課程
| 開課單位 | 課程名稱 | 學分數 | 備註 |
| 應數系、化學系、物理系、電機系、機電系、材光系、光電系、海工系 | 微分方程 | 3 | 化學系的「化學數學」、物理系的「應用數學」、海、工學院的「工程數學」皆可抵免 |
| 應數系 | 數值分析 | 3 | — |
| 應數系 | 機率論（二） | 3 | — |
| 應數系 | 統計學（二） | 3 | 社、管院學生詳見備註2 |
| 應數系 | 數學統計軟體應用 | 3 | — |
| 應數系 | 應用統計方法 | 3 | — |
| 應數系 | 統計推論 | 3 | — |
| 應數系 | 統計資料分析 | 3 | — |
| 應數系 | 應用機率模型 | 3 | — |
| 財管系、企管系、政經系 | 經濟學 | 3 | 若已抵免為核心課程，則不再重複抵免為此選修課。 |
| 財管系、企管系、政經系 | 個體經濟學 | 3 | 若已抵免為核心課程，則不再重複抵免為此選修課。 |
| 財管系、企管系、政經系 | 總體經濟學 | 3 | 若已抵免為核心課程，則不再重複抵免為此選修課。 |
| 財管系、企管系、政經系 | 財務管理 | 3 | 若已抵免為核心課程，則不再重複抵免為此選修課。 |
| 資管系 | 資訊經濟學 | 3 | — |
| 財管系、企管系 | 成本會計學 | 3 | — |
| 政經系 | 計量經濟學 | 3 | — |
| 政經系 | 財務經濟學應用實務 | 3 | — |
| 財管系 | 個人理財規劃 | 3 | — |
| 財管系、企管系、資管系、政經系 | 會計學 | 3 | — |
| 財管系 | 金融市場 | 3 | — |
| 財管系、企管系 | 投資學 | 3 | — |
| 財管系 | 期貨與選擇權概論 | 3 | — |
| 財管系 | 風險管理與保險 | 3 | — |
| 財管系 | 財務風險管理 | 3 | — |
| 財管系 | 財務工程概論 | 3 | — |
| 應數系 | ※數理統計 | 3 | — |
| 應數系 | ※迴歸分析 | 3 | — |
| 應數系 | ※隨機過程 | 3 | — |
| 應數系 | ※財務時間序列分析 | 3 | — |
| 應數系 | ※多變量分析 | 3 | — |
| 應數系 | ※統計模擬 | 3 | — |
| 應數系 | ※金融數學 | 3 | — |
| 財管系 | ※選擇權市場理論與策略 | 3 | — |
| 財管系 | ※現代投資組合理論與策略 | 3 | — |
| 財管系 | ※投資理論與策略 | 3 | — |
| 財管系 | ※企業風險管理與實務 | 3 | — |
| 財管系 | ※金融投資與程式交易 | 3 | — |
| 財管系 | ※金融市場理論與實務 | 3 | — |
| 財管系 | ※統計軟體財務計量應用 | 3 | — |
| 財管系 | ※財務工程與金融創新 | 3 | — |
| 財管系 | ※財務管理與研究 | 3 | — |
| 財管系 | ※證券市場微結構實務 | 3 | — |
| 財管系 | ※保險理論與實務 | 3 | — |

> 總學分數：至少 27 學分

**備註：**
1.修畢微積分（6 學分）且成績及格為先修課程。
2.學生以社、管理學院統計學（6 學分）抵免本學程之必修統計學，於本學程中一律以 3 學分計算。
3.本學程規定之結業學分總數至少 27 學分，其中修習他系開設之學分數不得少於 9 學分。選讀學程學生所修習之學程課程中，至少應有 6 學分不屬於學生本系所、雙主修及輔系之課程。
4.課程若有異動，先提學程委員會討論通過，再提教務會議審議通過方可施行。
5.以上課程相關規定之修改自 110 學年度第 1 學期起核准修習。學生適用，原已核准修習學生，亦得追溯適用之。
6.※記號為研究所課程。

---

## 【109 學年度第 1 學期版本】
109.11.2 109 學年度第 1 學期學分學程會議通過；109.12.28 第 166 次教務會議通過

### 核心課程
| 開課單位 | 課程名稱 | 學分數 | 備註 |
| :--- | :--- | :--- | :--- |
| 應數系、電機系、資工系 | 線性代數 | 3 | — |
| 應數系、電機系 | 機率論（一） | 3 | 電機系的「機率與統計」可抵免 |
| 應數系、海工系、海科系、社、管院 | 統計學（一） | 3 | (1)社、管院學生詳見備註 2;(2)海工系的「機率與統計」及海科系的「應用統計學（一）」可抵免 |
| 財管系、企管系、資管系、政經系 | 經濟學與財務管理 | 6 | 學生得以「經濟學（一）」、「經濟學（二）」、「個體經濟學」、「總體經濟學」、「財務管理」、「財務管理（一）」、「財務管理（二）」、「財務管理理論」等課程累計超過 6 學分辦理抵免 |

> 核心課程學分數： 15 學分

### 選修課程
| 開課單位 | 課程名稱 | 學分數 | 備註 |
| :--- | :--- | :--- | :--- |
| 應數系、電機系、資管系、資工系、機電系 | 計算機程式 | 3 | — |
| 應數系、化學系、物理系、電機系、機電系、材光系、光電系、海工系 | 微分方程 | 3 | 化學系的「化學數學」、物理系的「應用數學」、海、工學院的「工程數學」皆可抵免 |
| 應數系 | 數值分析 | 3 | — |
| 應數系 | 機率論（二） | 3 | — |
| 應數系 | 統計學（二） | 3 | 社、管院學生詳見備註2 |
| 應數系 | 數學統計軟體應用 | 3 | — |
| 應數系 | 應用統計方法 | 3 | — |
| 應數系 | 統計推論 | 3 | — |
| 應數系 | 統計資料分析 | 3 | — |
| 應數系 | 應用機率模型 | 3 | — |
| 財管系、企管系、政經系 | 經濟學（二） | 3 | — |
| 政經系 | 計量經濟學 | 3 | — |
| 政經系 | 財務經濟學應用實務 | 3 | — |
| 財管系 | 個人理財規劃 | 3 | — |
| 財管系、企管系、資管系、政經系 | 會計學 | 3 | — |
| 財管系 | 金融市場 | 3 | — |
| 財管系、企管系 | 投資學 | 3 | — |
| 財管系 | 期貨與選擇權概論 | 3 | — |
| 財管系 | 風險管理與保險 | 3 | — |
| 財管系 | 財務風險管理 | 3 | — |
| 財管系 | 財務工程概論 | 3 | — |
| 應數系 | 數理統計 | 3 | — |
| 應數系 | 迴歸分析 | 3 | — |
| 應數系 | 隨機過程 | 3 | — |
| 應數系 | 財務時間序列分析 | 3 | — |
| 應數系 | 多變量分析 | 3 | — |
| 應數系 | 統計模擬 | 3 | — |
| 應數系 | 金融數學 | 3 | — |
| 財管系 | 選擇權市場理論與策略 | 3 | — |
| 財管系 | 現代投資組合理論與策略 | 3 | — |
| 財管系 | 投資理論與策略 | 3 | — |
| 財管系 | 企業風險管理與實務 | 3 | — |
| 財管系 | 金融投資與程式交易 | 3 | — |
| 財管系 | 金融市場理論與實務 | 3 | — |
| 財管系 | 統計軟體財務計量應用 | 3 | — |
| 財管系 | 財務工程與金融創新 | 3 | — |
| 財管系 | 證券市場微結構實務 | 3 | — |
| 財管系 | 保險理論與實務 | 3 | — |

> 總學分數：至少 27 學分

**備註：**
6. 修畢微積分（6 學分）且成績及格為先修課程。
7. 學生以社、管理學院統計學（6 學分）抵免本學程之必修統計學，於本學程中一律以 3 學分計算。
8. 本學程規定之結業學分總數至少 27 學分，其中修習他系開設之學分數不得少於 9 學分。選讀學程學生所修習之學程課程中，至少應有 6 學分不屬於學生本系所、雙主修及輔系之課程。
9. 課程若有異動，先提學程委員會討論通過，再提教務會議審議通過方可施行。
10.以上課程相關規定之修改自 109 學年度第 1 學期起核准修習。學生適用，原已核准修習學生，亦得追溯適用之。
11. ※記號為研究所課程。
12. ※修習學程適用之課程規劃表請依核准修習學年期版本為主。
